file_name,height,width,category_id,category_name,category_chinese_name
24982_JPG.rf.50cf529ec1756cd54b3cc584fd7de7a0.jpg,3024,3024,7,tDL09,地衣
2527_JPG.rf.b0f04d37acf450504d3ac4f28f0ead29.jpg,4032,3024,11,tDS07,煤煙病
1361_JPG.rf.38b56bf38db066505a56f2cd202da661.jpg,3024,4032,10,tDP06,輪班病
24518_JPG.rf.0b1ee0eb9ca1b518c6ab85e13ca91265.jpg,3024,4032,7,tDL09,地衣
5310_JPG.rf.2a81941662830c80b3ea7534e417e0a3.jpg,3120,3120,8,tDM04,茶髮狀病
22415_JPG.rf.db6ed1d2bfb9324ab4e17811233790a5.jpg,3024,4032,10,tDP06,輪班病
5130_JPG.rf.a3af5901594135108b87667ee3f73f38.jpg,3024,4032,8,tDM04,茶髮狀病
5314_JPG.rf.1620954e644490a6a99816d60e21b333.jpg,3120,3120,8,tDM04,茶髮狀病
7267_JPG.rf.7cd3f7d73044a6b50afe51385e3d77fd.jpg,3120,3120,6,tDE03,茶餅病
24946_JPG.rf.76790885b565ee606a713c3efabb410d.jpg,3024,4032,7,tDL09,地衣
2670_JPG.rf.fdfeecee17e2971da84c9a35cd98b2da.jpg,3120,3120,11,tDS07,煤煙病
6658_JPG.rf.33db8b4e4b8fce4b5315745d9909ff24.jpg,4624,3468,6,tDE03,茶餅病
2565_JPG.rf.31cfef7f4061679becbeae540ca6095f.jpg,4032,3024,3,tDC08,藻斑病
2035_JPG.rf.825545707773e0733699c766c9157e6e.jpg,3480,4640,2,tDC01,赤葉枯病
2000_JPG.rf.c3bf91fe97ff869fce0cfc05cb99e201.jpg,3480,4640,2,tDC01,赤葉枯病
7567_JPG.rf.bac550c4102e7c667822f6b409735b54.jpg,4032,3024,6,tDE03,茶餅病
1925_JPG.rf.0c63d2db80c2fde0ef8131eeed3634d4.jpg,2048,1365,3,tDC08,藻斑病
85_JPG.rf.35b132d8717b24c24d803ab9d285cda2.jpg,2268,4032,4,tDD11,枝枯病
7288_JPG.rf.62545d320a32d73a5ebd108503ccdd08.jpg,3120,3120,6,tDE03,茶餅病
24505_JPG.rf.c3a5e20e73b15190119e89877a4ad310.jpg,3024,4032,7,tDL09,地衣
2424_JPG.rf.9f3a47fe100e4f11dfaf785be27bee9a.jpg,3120,3120,3,tDC08,藻斑病
2921_JPG.rf.43bd8e62089458e4dd244ac5e4a4e856.jpg,4032,3024,3,tDC08,藻斑病
33577_JPG.rf.debe51a7cec5e30e18e6e660f0b9a4b9.jpg,3024,4032,2,tDC01,赤葉枯病
1767_JPG.rf.0275508c8787df4ab0f0adc09f685684.jpg,3024,4032,4,tDD11,枝枯病
5559_JPG.rf.5e25a3459bef8a869f37ba1bd2d6d1f5.jpg,3120,3120,10,tDP06,輪班病
3356_JPG.rf.6254d74ac2411fe1fe7d8a36cef8c8d8.jpg,3120,3120,10,tDP06,輪班病
5308_JPG.rf.b3617c500b79fe140d46a8c50424e4bb.jpg,3120,3120,8,tDM04,茶髮狀病
6765_JPG.rf.34e08601ff87bbc6997d488c871bbce5.jpg,4032,3024,6,tDE03,茶餅病
22373_JPG.rf.606b529eded440caaa15e86a88d784ff.jpg,3024,4032,9,tDM10,苔癬
2012_JPG.rf.369b1eb813f53fca163d4f572b2b480f.jpg,3480,4640,2,tDC01,赤葉枯病
24116_JPG.rf.e4fc23ae91f8ced410d137662891ef46.jpg,3468,4624,5,tDE02,網餅病
22399_JPG.rf.5b51644a96fff30fb9203ea0723b3c41.jpg,3468,4624,2,tDC01,赤葉枯病
24055_JPG.rf.bcdce558f1e6d4915616becaab7ff88c.jpg,3468,4624,5,tDE02,網餅病
5543_JPG.rf.d94f0b8621774ba9c302b4f542d1b94a.jpg,3120,3120,10,tDP06,輪班病
1868_JPG.rf.c6f8366cbff26bd61807b58e3d447cf8.jpg,3024,4032,3,tDC08,藻斑病
7568_JPG.rf.613f93bcb1583fcb2d7c213adc5dbec0.jpg,3024,4032,6,tDE03,茶餅病
33737_JPG.rf.0859683a798ff1135ce9e67895723a57.jpg,3024,4032,7,tDL09,地衣
5334_JPG.rf.351bceb147f17f60ae1ab16cf10d0344.jpg,3120,3120,8,tDM04,茶髮狀病
1909_JPG.rf.52eafb4441b68dc3a4ce88afc364a8a4.jpg,1365,2048,3,tDC08,藻斑病
22349_JPG.rf.98c1187688a112e4292a57aff3a4efa3.jpg,3468,4624,10,tDP06,輪班病
7259_JPG.rf.2803c34cf2d0788c30a5ff8f9982edb9.jpg,3120,3120,6,tDE03,茶餅病
1911_JPG.rf.c5da3e24faecf4da67ac84b91dd5198d.jpg,1365,2048,3,tDC08,藻斑病
5133_JPG.rf.d28e9f77e15cdd910c8f1662ea3ddc66.jpg,3024,4032,8,tDM04,茶髮狀病
7796_JPG.rf.537719e5a24f5121144cafc2b67b1156.jpg,3024,4032,6,tDE03,茶餅病
7280_JPG.rf.093d633f264e0933c9095d0777c49dc0.jpg,3120,3120,6,tDE03,茶餅病
1423_JPG.rf.d072b34111f1dcf937206a702a347912.jpg,4032,3024,10,tDP06,輪班病
3609_JPG.rf.9cc914a5b80c1bcd700e81b0ae87fccb.jpg,4032,3024,6,tDE03,茶餅病
6683_JPG.rf.35c92ed2b2432755f0b6f5522295372b.jpg,3468,4624,6,tDE03,茶餅病
2598_JPG.rf.fb832a3c8ad1edf53567e3b1d6a79c9b.jpg,3024,4032,11,tDS07,煤煙病
2911_JPG.rf.cf344aea861094b54e19b59cef321d67.jpg,3024,4032,3,tDC08,藻斑病
3228_JPG.rf.4a910628edfdfd9f9fabcbd2e64cc424.jpg,3024,4032,8,tDM04,茶髮狀病
1447_JPG.rf.54125dd5bd99b62b6230992800caa9ee.jpg,3024,4032,10,tDP06,輪班病
3267_JPG.rf.165a393b69af8fafca8dce7f53a07478.jpg,3024,4032,8,tDM04,茶髮狀病
3532_JPG.rf.20b69958eb7a073e18c357810c2efcca.jpg,3024,4032,6,tDE03,茶餅病
3153_JPG.rf.555779eb1cc752c2d1614cb4a066ae1d.jpg,3024,4032,8,tDM04,茶髮狀病
2949_JPG.rf.a0e213254e1e7e3acd1dc89b70b92c75.jpg,3024,4032,8,tDM04,茶髮狀病
7331_JPG.rf.c804a02c00eef050edc4497db350a6bf.jpg,3120,3120,6,tDE03,茶餅病
3777_JPG.rf.b7ac4f5c7122784bc808ac452af337cd.jpg,3480,4640,3,tDC08,藻斑病
2537_JPG.rf.c9832da798f9e5a88207e320b7560a83.jpg,4032,3024,11,tDS07,煤煙病
2903_JPG.rf.dc67c0dd462225b9c6c075a907730403.jpg,3024,4032,3,tDC08,藻斑病
7172_JPG.rf.220d8794896a06f2b7d9e368da65aad6.jpg,3024,4032,6,tDE03,茶餅病
24320_JPG.rf.af4df7d4008e12d543400b4b5e78f733.jpg,3468,4624,5,tDE02,網餅病
4634_JPG.rf.40aca9439ea6e5db57131589ab61756e.jpg,2268,4032,2,tDC01,赤葉枯病
2723_JPG.rf.9a7094728223a373bb7070ea12e6f758.jpg,3024,4032,3,tDC08,藻斑病
24492_JPG.rf.4b1e006ea65f2d0c124a2d5c6c18cf4b.jpg,3468,4624,7,tDL09,地衣
2688_JPG.rf.458e23e3f3f26c4f4d220e3357d69e93.jpg,3120,3120,11,tDS07,煤煙病
6723_JPG.rf.40a1471254fbfd43f66479f8cac83202.jpg,4624,3468,6,tDE03,茶餅病
1824_JPG.rf.2c976a0635c7ee36af5f22c8c5539d80.jpg,3024,4032,10,tDP06,輪班病
2910_JPG.rf.1245d997d8a3ac3487d954860d5fb704.jpg,3024,4032,3,tDC08,藻斑病
1933_JPG.rf.f3f8cf2a354bf09106bceddc380152c2.jpg,1365,2048,3,tDC08,藻斑病
3487_JPG.rf.b3cf7886e8b0ff64f4bcd47545ae4ef7.jpg,4032,3024,6,tDE03,茶餅病
7319_JPG.rf.8cba53e7b3ab44da77e8ad46fcd5e290.jpg,3120,3120,6,tDE03,茶餅病
33586_JPG.rf.4fa9916fa4ffef31c85368a0f85735c8.jpg,3024,4032,10,tDP06,輪班病
7823_JPG.rf.5ed159ba03873d0bc27a342d007d965f.jpg,3024,4032,6,tDE03,茶餅病
5309_JPG.rf.b73ef4ada71bd2608ff327154054096b.jpg,3120,3120,8,tDM04,茶髮狀病
5553_JPG.rf.06dc05338e4fb65b70e94c1ca2a737f5.jpg,3120,3120,10,tDP06,輪班病
3615_JPG.rf.256955d8ae3ac5c3dd106b8ad475281b.jpg,3024,4032,6,tDE03,茶餅病
6598_JPG.rf.31eb6996b5917f6e1599dc6a93249dbf.jpg,3468,4624,6,tDE03,茶餅病
2138_JPG.rf.13af0518d1bbe3a4c00d0ecedd5a7e38.jpg,3480,4640,4,tDD11,枝枯病
3801_JPG.rf.cde54e89b1a947de8d23655c714387d1.jpg,3480,4640,3,tDC08,藻斑病
5546_JPG.rf.9efc8b1cc7ff7d3423f2cf8f87db0a67.jpg,3120,3120,10,tDP06,輪班病
1960_JPG.rf.bf87f29b3723ee9b3401061fe6c1d66d.jpg,3024,4032,7,tDL09,地衣
7803_JPG.rf.c8d26170c2b428d7d739c32e65d38b7e.jpg,4032,3024,6,tDE03,茶餅病
24987_JPG.rf.8dfe6b55f058a758705745d0e40016ae.jpg,3024,3024,7,tDL09,地衣
7241_JPG.rf.9ec7219efecdb56e922047df7325bd3f.jpg,3120,3120,6,tDE03,茶餅病
3791_JPG.rf.d04a24d60c1e87faab2915ff6e76657a.jpg,3480,4640,3,tDC08,藻斑病
1993_JPG.rf.5799e11030b4287d8710795036e8ba8d.jpg,3480,4640,2,tDC01,赤葉枯病
6333_JPG.rf.df4b9e4a4d0e320f1510f5c439f59658.jpg,2268,4032,2,tDC01,赤葉枯病
1998_JPG.rf.631e760ba28f1f283d6e13ddb5b37393.jpg,3480,4640,2,tDC01,赤葉枯病
3966_JPG.rf.fd998415b7c88b3c270c784e4a27debb.jpg,3480,4640,3,tDC08,藻斑病
3449_JPG.rf.17d5b7bd666dc1731a8bd0c724470279.jpg,3024,4032,6,tDE03,茶餅病
1378_JPG.rf.1902725abfb8a3901bee81633433d1b6.jpg,3024,4032,3,tDC08,藻斑病
16_JPG.rf.d5d7b2a9ed3a2ecff1c594ebddeedf91.jpg,2268,4032,4,tDD11,枝枯病
6727_JPG.rf.d1d015ca4c08433c389affd361eebd87.jpg,4032,3024,6,tDE03,茶餅病
22488_JPG.rf.b664a64a9f18cea5798f3bffe578c65a.jpg,3468,4624,7,tDL09,地衣
2325_JPG.rf.c253d6e0e376b0c537cc5907333555d6.jpg,3120,3120,10,tDP06,輪班病
24985_JPG.rf.cb0cc7b03192886cb883e7f74ff2bbdc.jpg,3024,3024,7,tDL09,地衣
6772_JPG.rf.9b71caf65b8b3d736894f64fbdfbf58e.jpg,3024,4032,6,tDE03,茶餅病
2330_JPG.rf.635192f4b22a2f005341f04148061bd7.jpg,3120,3120,10,tDP06,輪班病
2560_JPG.rf.af0c2d901865e6c9d090594b38586f42.jpg,3024,4032,11,tDS07,煤煙病
7234_JPG.rf.5ef26e8c35b1df2bc9efa76320acb363.jpg,3120,3120,6,tDE03,茶餅病
7602_JPG.rf.5f575ea2fffb4bf98c7e2acc50dd912c.jpg,4032,3024,6,tDE03,茶餅病
2595_JPG.rf.dbd4ea2927932dfa6effab9087d25ddc.jpg,3024,4032,11,tDS07,煤煙病
7612_JPG.rf.0b8ea73547b817067235f9657039d69e.jpg,4032,3024,6,tDE03,茶餅病
24632_JPG.rf.f69b99afbe7f375365c07f826d9a2a3d.jpg,3024,4032,7,tDL09,地衣
1857_JPG.rf.e0231e3d24809617bcfbe17c93f76d99.jpg,3024,4032,3,tDC08,藻斑病
2513_JPG.rf.613728bc219f217aec7c56fcba125ee2.jpg,3024,4032,11,tDS07,煤煙病
1809_JPG.rf.b5cb73fdc909061edfa7aea7a4904658.jpg,3024,4032,10,tDP06,輪班病
2745_JPG.rf.abc1f29f66cf2ea835fdef626bed8f43.jpg,3024,4032,3,tDC08,藻斑病
24460_JPG.rf.016da1e446489caee17b812e7385807d.jpg,3468,4624,5,tDE02,網餅病
7176_JPG.rf.35fbe446044e52b38202d06a2438f7b4.jpg,3024,4032,6,tDE03,茶餅病
2919_JPG.rf.40750c24f0f455fa90be3d8c5d2739c0.jpg,3024,4032,3,tDC08,藻斑病
33151_JPG.rf.c83dca89e8cd8c8201b336f18d51f65b.jpg,3024,4032,4,tDD11,枝枯病
7799_JPG.rf.ffe5959d6bf731763bf24b4252199a38.jpg,3024,4032,6,tDE03,茶餅病
6778_JPG.rf.2d1ca22c30cf1473d6f03db533170f31.jpg,3024,4032,6,tDE03,茶餅病
7698_JPG.rf.3fca3f8a41dc5ddf7879438668a93cc4.jpg,4032,3024,6,tDE03,茶餅病
33742_JPG.rf.23f19c6c9ad744c996637b43d4fb3623.jpg,3024,4032,9,tDM10,苔癬
7321_JPG.rf.d27f487cc78223b104e21281582f68f4.jpg,3120,3120,6,tDE03,茶餅病
7801_JPG.rf.d02ef9a5fa18f421c11daf6c670cdda5.jpg,4032,3024,6,tDE03,茶餅病
5182_JPG.rf.476449e75bd232ebc55a311d0bb7ca7a.jpg,3120,3120,8,tDM04,茶髮狀病
1360_JPG.rf.8ae10c459863f4b8b5bf435fba9901f9.jpg,3024,4032,10,tDP06,輪班病
22343_JPG.rf.462ed442df4011c4e9049c3d4213bc0f.jpg,3468,4624,11,tDS07,煤煙病
24313_JPG.rf.6fd45126ee99ca7cd944c6ab58006264.jpg,3468,4624,5,tDE02,網餅病
2970_JPG.rf.982ec73e2cc6bdf7e11bfc7abc04fefd.jpg,3024,4032,8,tDM04,茶髮狀病
2422_JPG.rf.82bf1081e744e314080d4d2e3fc645ff.jpg,3120,3120,3,tDC08,藻斑病
24507_JPG.rf.9fc67a2055ca0d09f572b80c630eb2ad.jpg,3024,4032,7,tDL09,地衣
7185_JPG.rf.34a1567ae04795232ad81b4496f83fbd.jpg,3120,3120,6,tDE03,茶餅病
33107_JPG.rf.b5f5741ff1c9caccb927e7253ea991e2.jpg,3024,4032,4,tDD11,枝枯病
6282_JPG.rf.2cb36d6d4426954df21b20650493a36c.jpg,1705,960,3,tDC08,藻斑病
24514_JPG.rf.67fc7c95a818a9373f939f75e0404b76.jpg,3024,4032,7,tDL09,地衣
2232_JPG.rf.fce8d4942134b6b50d553d1688303983.jpg,3120,3120,2,tDC01,赤葉枯病
3230_JPG.rf.1be52f30574a8fa6fcb523e9e5f1c157.jpg,3024,4032,8,tDM04,茶髮狀病
4611_JPG.rf.d67dd8a462f7707bc32c3a730f86cad2.jpg,2268,4032,2,tDC01,赤葉枯病
1994_JPG.rf.fe3bc6c22c42d7712689fad70ae4f658.jpg,3024,4032,7,tDL09,地衣
2403_JPG.rf.fdd1de6c210abd5ce7dbc8e8097b9cff.jpg,3120,3120,3,tDC08,藻斑病
24057_JPG.rf.d33139c3bd9f8aa90b357bd62c2ea131.jpg,3468,4624,5,tDE02,網餅病
172_JPG.rf.2baf5676fa117bd189a79ffc6a580c8d.jpg,3480,4640,2,tDC01,赤葉枯病
3946_JPG.rf.df114baac0a6a42380b15de183bbecce.jpg,3480,4640,3,tDC08,藻斑病
5202_JPG.rf.92a51e500613c64ac6dcdbe88822451b.jpg,3120,3120,8,tDM04,茶髮狀病
25003_JPG.rf.50c28fbb01b9f8617c2c7de4e9c00b13.jpg,3024,3024,7,tDL09,地衣
7283_JPG.rf.e28190766dd234add25a7efab3709afd.jpg,3120,3120,6,tDE03,茶餅病
2636_JPG.rf.d81e2c4bab676138e5a492280b1bb981.jpg,3024,4032,11,tDS07,煤煙病
24477_JPG.rf.9f4d1b3761bda9d547e1fabb9a2ab164.jpg,3468,4624,7,tDL09,地衣
6735_JPG.rf.d82fd3ab6c80d9db95c1a6f8a7e52d33.jpg,4032,3024,6,tDE03,茶餅病
2677_JPG.rf.9ecb988b938035e90657a02d02657d38.jpg,3120,3120,11,tDS07,煤煙病
5298_JPG.rf.8deacd1815810421814a7f578cfe3fdf.jpg,3120,3120,8,tDM04,茶髮狀病
5126_JPG.rf.fe2869f9c2565f3ca571a9e53bc8017c.jpg,3024,4032,8,tDM04,茶髮狀病
232_JPG.rf.b4dc42ef21ae40b4929b50c126207ebc.jpg,3480,4640,2,tDC01,赤葉枯病
7256_JPG.rf.973779dcbed5e2a0b5cebdfaf0204a64.jpg,3120,3120,6,tDE03,茶餅病
2936_JPG.rf.4b0aa591e715b2aece6f6770effb6c36.jpg,4032,3024,3,tDC08,藻斑病
2561_JPG.rf.65f3ed7dae7f3585b1727aabf456d8d1.jpg,4032,3024,11,tDS07,煤煙病
7368_JPG.rf.695fafdc5aa159f7a440d40df4238df9.jpg,3120,3120,6,tDE03,茶餅病
5177_JPG.rf.f7dbeaab862f95f092f43a78121b5ffb.jpg,3120,3120,8,tDM04,茶髮狀病
33751_JPG.rf.41662ef9d37fca79dae91020c660d902.jpg,3024,4032,7,tDL09,地衣
24984_JPG.rf.924204877428bfe17079a1c1eddf919a.jpg,3024,3024,7,tDL09,地衣
1873_JPG.rf.a3d82ca9fa2d624465dbc11b5003e899.jpg,3024,4032,3,tDC08,藻斑病
24114_JPG.rf.205a580318844b3915860e001fd988aa.jpg,3468,4624,5,tDE02,網餅病
3782_JPG.rf.a85e826c4fe22eec1d04fec977bcf874.jpg,3480,4640,3,tDC08,藻斑病
24053_JPG.rf.1521558b3c4fc9d294c7ae4208b54971.jpg,3468,4624,5,tDE02,網餅病
7325_JPG.rf.f9383b3bdae34c1d2724029dbe6da637.jpg,3120,3120,6,tDE03,茶餅病
6748_JPG.rf.85b655215aa8b32825a4df1f21162118.jpg,4032,3024,6,tDE03,茶餅病
7257_JPG.rf.eaad38f894af3bf91ad0fc9dc9c1ea3a.jpg,3120,3120,6,tDE03,茶餅病
2912_JPG.rf.486338c410e993363066f02f5060a0e6.jpg,3024,4032,3,tDC08,藻斑病
3163_JPG.rf.3f35488fa6894d5d63623c30c3ac325a.jpg,3024,4032,8,tDM04,茶髮狀病
24478_JPG.rf.00688d368ffabb32e49aa4d97ac187da.jpg,3468,4624,7,tDL09,地衣
6609_JPG.rf.87a16ec296a91ca0942ff9c14b34cd65.jpg,3468,4624,6,tDE03,茶餅病
24619_JPG.rf.614b07f1eb4f3bea9c5a4d3bd42f80e7.jpg,3024,4032,7,tDL09,地衣
24375_JPG.rf.fbf0bdf1c2d8d2c9a48e07cc610812af.jpg,3468,4624,5,tDE02,網餅病
6675_JPG.rf.028db0f8e0cd3a1bcd6a575323a07564.jpg,4624,3468,6,tDE03,茶餅病
5443_JPG.rf.df537f9cff506901a9eb688f9d0325a0.jpg,1705,960,2,tDC01,赤葉枯病
3622_JPG.rf.7503768c0774fea2d93a57e8231aafb3.jpg,4032,3024,6,tDE03,茶餅病
33753_JPG.rf.1da5667ef288e7965dec9e8642859f62.jpg,3024,4032,7,tDL09,地衣
24413_JPG.rf.3d9f4c68de93a02620c863b8af37c243.jpg,3468,4624,5,tDE02,網餅病
5326_JPG.rf.1f6ac0e9af4aaa08ec212c05acd48852.jpg,3120,3120,8,tDM04,茶髮狀病
22439_JPG.rf.015049a872479b85f8cd824ef042c820.jpg,3024,4032,10,tDP06,輪班病
7597_JPG.rf.b3230d4811cd781b0d8b94161f8bc988.jpg,3024,4032,6,tDE03,茶餅病
2975_JPG.rf.2933cd3297869bb8a237d286b6fa4ea6.jpg,3024,4032,8,tDM04,茶髮狀病
3583_JPG.rf.ce55d87bfb5a3c9e6a0f7a0c2483a832.jpg,4032,3024,6,tDE03,茶餅病
6694_JPG.rf.aa4bce65e12e5aabdbc4d6abee2b0cb9.jpg,4624,3468,6,tDE03,茶餅病
24076_JPG.rf.2140006f81e6ad14885fda1ea5d4afc7.jpg,3468,4624,5,tDE02,網餅病
6342_JPG.rf.b7222f6bbd0ff4b6c266b9caff04f295.jpg,2268,4032,2,tDC01,赤葉枯病
2284_JPG.rf.09c29805a8875b8fe26ff0710f4aa421.jpg,3024,4032,10,tDP06,輪班病
3527_JPG.rf.dbdba1a1b9d451ae1d720528da5b0588.jpg,3024,4032,6,tDE03,茶餅病
1394_JPG.rf.7a2798799650859842de76dc1ca1df33.jpg,4032,3024,10,tDP06,輪班病
3613_JPG.rf.669a251d40212d594b00a8eaa7d64912.jpg,3024,4032,6,tDE03,茶餅病
7360_JPG.rf.7f4e7cdc69a61dfc5eb6ea8c15098fb8.jpg,3120,3120,6,tDE03,茶餅病
2540_JPG.rf.44add2455e445e4f05454900cf2b95f2.jpg,4032,3024,11,tDS07,煤煙病
24493_JPG.rf.2b312beb7d245bc0a1a813dafd5f5811.jpg,3468,4624,7,tDL09,地衣
6704_JPG.rf.3c7ac14e5ec9777edf8b1008e907946b.jpg,4624,3468,6,tDE03,茶餅病
5336_JPG.rf.fb47fb9dd738a7ef3756bcba3802079f.jpg,3120,3120,8,tDM04,茶髮狀病
3936_JPG.rf.7edcf259a97f6258357cb204ab8bd5bd.jpg,3480,4640,3,tDC08,藻斑病
33132_JPG.rf.23dbb45ab140d4ed3de47084e1a320ac.jpg,3024,4032,4,tDD11,枝枯病
24316_JPG.rf.c0b66e3e642f62bcd84d98bce3f995e6.jpg,3468,4624,5,tDE02,網餅病
2302_JPG.rf.d3682c9218666da739fc6767cdc539f4.jpg,3120,3120,10,tDP06,輪班病
24366_JPG.rf.334b2499600a95d66324d0dfe12baada.jpg,3468,4624,5,tDE02,網餅病
7838_JPG.rf.6461be57e0be135ca45a84be2987241a.jpg,4032,3024,6,tDE03,茶餅病
24993_JPG.rf.ab2be974476f69ad0aec2311bc53407a.jpg,3024,3024,7,tDL09,地衣
33110_JPG.rf.635bed758fde485daff68332399500b1.jpg,3024,4032,3,tDC08,藻斑病
2264_JPG.rf.1b55547395eaa40dc482744e631f0d84.jpg,3120,3120,7,tDL09,地衣
24519_JPG.rf.1cad4a259b54168af99a9596452139f9.jpg,3024,4032,7,tDL09,地衣
6775_JPG.rf.f3e462281445be112d5a3f2663b98a4a.jpg,4032,3024,6,tDE03,茶餅病
3518_JPG.rf.64e1f7a31853386ffa1e48f1f17eb690.jpg,3024,4032,6,tDE03,茶餅病
1921_JPG.rf.098f5c8052ec6bfab4fad0339897b1ba.jpg,1365,2048,3,tDC08,藻斑病
3052_JPG.rf.f0f71bedcb7a5e67303d88ee22237c44.jpg,3024,4032,8,tDM04,茶髮狀病
24939_JPG.rf.e33a79f985050eb4329a3e6e4e0e8564.jpg,3024,4032,7,tDL09,地衣
3637_JPG.rf.33a940c1872778a67bf181c41325db02.jpg,3024,4032,6,tDE03,茶餅病
24050_JPG.rf.37a73c82c7a782fee24b3e1e4c431e3f.jpg,3468,4624,5,tDE02,網餅病
1780_JPG.rf.ffe85602f906fa10057617bae92e7faa.jpg,1478,1108,2,tDC01,赤葉枯病
1950_JPG.rf.7644cd6d846ee308dd8bcb16b5d39b34.jpg,1478,1108,3,tDC08,藻斑病
5221_JPG.rf.5194088dd6da0a77d8d5d30b74b57493.jpg,3120,3120,8,tDM04,茶髮狀病
2447_JPG.rf.5e79ecb4995b82db3b4fa7714c82740c.jpg,3024,4032,11,tDS07,煤煙病
33579_JPG.rf.40f760f041b7711a664cce6adc5ada5e.jpg,3024,4032,10,tDP06,輪班病
24322_JPG.rf.1b2d03d36bab887c77768bfc94939c08.jpg,3468,4624,5,tDE02,網餅病
22354_JPG.rf.5631cc54f5ae5887c238f12e8e93a893.jpg,3468,4624,10,tDP06,輪班病
24968_JPG.rf.ee34661d58159364eceaee20512db80c.jpg,3024,4032,7,tDL09,地衣
3525_JPG.rf.187969b249432339b886334df61dfa91.jpg,4032,3024,6,tDE03,茶餅病
1930_JPG.rf.804b3f15f4f2eaf82a33741a2d061ada.jpg,2048,1365,3,tDC08,藻斑病
3541_JPG.rf.7a0ad4bbce05f4ae026d787eddbc0ab9.jpg,3024,4032,6,tDE03,茶餅病
7266_JPG.rf.82d98ee5a923819d2bb05eb3285323b5.jpg,3120,3120,6,tDE03,茶餅病
7545_JPG.rf.69d67b9f8144fe0ae3a29717368d2af4.jpg,4032,3024,6,tDE03,茶餅病
22358_JPG.rf.378376e44c6ca5a91828969763eeee3f.jpg,3024,4032,10,tDP06,輪班病
2626_JPG.rf.1f4674cec20b9411a842b7e5276063a0.jpg,3024,4032,11,tDS07,煤煙病
7291_JPG.rf.53433c7a23b0ab0abe63567ee9f587a7.jpg,3120,3120,6,tDE03,茶餅病
7618_JPG.rf.deaf3836787eee16dcd22f47ab259551.jpg,4032,3024,6,tDE03,茶餅病
33740_JPG.rf.d0b6ff44e2a3f7de94c3c851240c1572.jpg,3024,4032,9,tDM10,苔癬
7577_JPG.rf.2a882c7784dd82684faa306506581534.jpg,4032,3024,6,tDE03,茶餅病
33094_JPG.rf.8fbc7964566319e796ab598ad33927e1.jpg,3024,4032,4,tDD11,枝枯病
2360_JPG.rf.cec3a4ed8016a055d79d3b2e28218796.jpg,3024,4032,3,tDC08,藻斑病
3030_JPG.rf.793b6570c585b521c046422dbc3e1fab.jpg,3024,4032,8,tDM04,茶髮狀病
3540_JPG.rf.4ddccda5553bef2777958f59ce06ff9c.jpg,3024,4032,6,tDE03,茶餅病
3219_JPG.rf.bb1277e7985930c725f8b3a6d4941cdc.jpg,3024,4032,8,tDM04,茶髮狀病
3612_JPG.rf.14631472feea93903494922c6e41e495.jpg,3024,4032,6,tDE03,茶餅病
33640_JPG.rf.c4ee455febdda6d6720a050de0543f66.jpg,3024,4032,11,tDS07,煤煙病
5549_JPG.rf.ad9152e06907b636a1dd32884e428249.jpg,3120,3120,2,tDC01,赤葉枯病
5210_JPG.rf.b122f1f796b99c905145b86f8c651cac.jpg,3120,3120,8,tDM04,茶髮狀病
2431_JPG.rf.49502343a51bf95844d31f824e17a4ca.jpg,3024,4032,3,tDC08,藻斑病
22375_JPG.rf.62fa92d514aea85d6ef9f0ec905046eb.jpg,3024,4032,9,tDM10,苔癬
33715_JPG.rf.602ecf30f8f2ab554971dca98f61a39a.jpg,3024,4032,11,tDS07,煤煙病
3778_JPG.rf.aaee6b63e3650b4e53d46451fc8c158c.jpg,3480,4640,3,tDC08,藻斑病
5129_JPG.rf.7daa892ab3358598fbf6b9f2f843a701.jpg,3024,4032,8,tDM04,茶髮狀病
4677_JPG.rf.c52e7a1d75a2e33e7ce4fe558d394cf4.jpg,2268,4032,2,tDC01,赤葉枯病
33172_JPG.rf.68e1a21267a5147f921eb1904f2fc67a.jpg,3024,4032,4,tDD11,枝枯病
22503_JPG.rf.35375630d0ecbb4d2ab71e0fb01b3082.jpg,3468,4624,7,tDL09,地衣
24359_JPG.rf.0af3b9513c7e1a0717da29cba785e002.jpg,3468,4624,5,tDE02,網餅病
3184_JPG.rf.801ae0db573397ef5fb856eeea8a8d9f.jpg,3024,4032,8,tDM04,茶髮狀病
2581_JPG.rf.f1673424143b13942109de05038f8ffc.jpg,3024,4032,11,tDS07,煤煙病
2346_JPG.rf.556cc1feaf3cbf49ca838af52debd487.jpg,3120,3120,10,tDP06,輪班病
3296_JPG.rf.f47af12825d2b38f3bf721b493e8d194.jpg,3024,4032,8,tDM04,茶髮狀病
7160_JPG.rf.67a857ec03af76f1e4d8bd09ab0612e1.jpg,3024,4032,6,tDE03,茶餅病
7793_JPG.rf.b6a0f05e6a5701edf4eacf862b0c92fc.jpg,4032,3024,6,tDE03,茶餅病
5300_JPG.rf.ef7ebe584602c4635ac46ff8c4c983c3.jpg,3120,3120,8,tDM04,茶髮狀病
22409_JPG.rf.74f5216e16377a1133ef3aeb4560f4da.jpg,3468,4624,10,tDP06,輪班病
2968_JPG.rf.cab50f98d21d3460c2358977981d9696.jpg,3024,4032,8,tDM04,茶髮狀病
5562_JPG.rf.cc210b5a75c4a8d2181b7ceaf9394b14.jpg,3024,4032,3,tDC08,藻斑病
